,50_50,bad_behaviour_card,ball_receipt_outcome,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
545,,,,,,,,,,,,,,,,,,1.668687,,,,,,,,,,,,,,8b91e64e-fae6-4fe1-93ba-91debc551019,1847,,"[56.1, 34.4]",3895134,41,,,,1.735945,,Right Foot,,,,"[54.3, 45.2]",,Ground Pass,10.948973,,,,,Jonathan Tah,8221.0,,,,,,,1,From Free Kick,Edmond Fayçal Tapsoba,30606.0,Left Center Back,71,Bayer Leverkusen,904,"['1f01c969-94f1-4524-87ff-82f75161e49f', '8cc47590-3488-4580-8a77-8a1dc54fa1f1']",1,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:01.489,Pass,True
546,,,,,,,,,,,,,,,,,,2.26355,,,,,,,,,,,,,,12d924c6-8cbc-49fd-a54a-870c6e35d590,1850,,"[54.3, 44.9]",3895134,41,,,,-1.0267215,,Right Foot,,,,"[71.3, 16.8]",,High Pass,32.842197,,,,,Florian Wirtz,40724.0,,,,,,,1,From Free Kick,Jonathan Tah,8221.0,Center Back,71,Bayer Leverkusen,904,['c0f2dc81-6c82-41c0-b198-f5e4751ffd94'],4,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:04.089,Pass,
547,,,,,,,,,,,,,,,,,,1.775059,,,,,,,,,,,,,,5e282367-1f56-408c-9395-f3b9cd8ff333,1854,,"[95.4, 19.9]",3895134,41,,,,-0.8240056,,Right Foot,,,,"[106.6, 7.8]",,Ground Pass,16.487875,,,,,Alejandro Grimaldo García,10336.0,,,,,,,1,From Free Kick,Florian Wirtz,40724.0,Left Attacking Midfield,71,Bayer Leverkusen,904,"['4f2ca29b-6787-417a-8344-6ecc4b8737d7', '57be0b87-bc66-47fa-bbf1-e5ec1eda2e16']",10,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:10.929,Pass,True
548,,,,,,,,,,,,,,,,,,1.373363,,,,,,,,,,,,,,2f2f0189-f643-4f1c-a76d-6ae40357e3fd,1857,,"[106.6, 7.8]",3895134,41,,,,2.6554408,,Left Foot,,,,"[94.3, 14.3]",,Ground Pass,13.911865,,,,,Florian Wirtz,40724.0,,,,,,,1,From Free Kick,Alejandro Grimaldo García,10336.0,Left Wing Back,71,Bayer Leverkusen,904,['fa0681f4-4974-4827-a541-0ca666488d84'],13,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:13.883,Pass,
549,,,,,,,,,,,,,,,,,,1.075002,,,,,,,,,,,,,,33b65b7d-0300-4f24-80e3-f5b0579f47c5,1861,,"[99.6, 12.2]",3895134,41,,,,1.9928013,,Right Foot,,,,"[93.0, 26.9]",,Ground Pass,16.113659,,,,,Victor Okoh Boniface,32289.0,,,,,,,1,From Free Kick,Florian Wirtz,40724.0,Left Attacking Midfield,71,Bayer Leverkusen,904,['2a3b577f-1d63-4417-a3ff-65e14f8675bd'],21,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:21.574,Pass,
550,,,,,,,,,,,,,,,,,,1.213183,,,,,,,,,,,,,,69bfb1ef-fd94-43e8-a835-c02ed34e3082,1865,,"[93.0, 26.9]",3895134,41,,,,-1.8788491,,Right Foot,,,,"[88.1, 11.5]",,Ground Pass,16.160755,,,,,Exequiel Alejandro Palacios,28268.0,,,,,,,1,From Free Kick,Victor Okoh Boniface,32289.0,Center Forward,71,Bayer Leverkusen,904,"['3cb51c9a-df3a-4c75-9714-3ef8e992137b', 'd4909883-5806-4168-9bb4-2f168b825593']",23,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:23.669,Pass,True
551,,,,,,,,,,,,,,,,,,1.576279,,,,,,,,,,,,,,a483932e-b791-4a78-8420-741d10c6ed6e,1868,,"[87.8, 12.2]",3895134,41,,,,-0.34500217,,Right Foot,,,,"[100.6, 7.6]",,Ground Pass,13.601471,,,,,Alejandro Grimaldo García,10336.0,,,,,,,1,From Free Kick,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,71,Bayer Leverkusen,904,['0628088f-9ef2-40a9-958e-4531542a58c9'],25,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:25.109,Pass,
552,,,,,,,,,,,,,,,,,,0.779287,,,,,,,,,,,,,,88c7f401-2160-4da9-b5f5-a8c57eae44eb,1871,,"[106.1, 11.5]",3895134,41,,,,1.3287246,,Left Foot,True,,,"[112.1, 35.8]",,Low Pass,25.029781,,,Incomplete,,,,,,,,,,1,From Free Kick,Alejandro Grimaldo García,10336.0,Left Wing Back,71,Bayer Leverkusen,904,['c99f620b-bf03-4be7-81f0-95c3b9511e60'],27,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:27.745,Pass,
553,,,,,,,,,,,,,,,,,,1.457115,,,,,,,,,,,,,,e41e928d-77d6-47eb-ac07-06dd087c712c,1873,,"[88.4, 13.9]",3895134,41,,,,1.1401038,,Left Foot,,,,"[95.2, 28.7]",,Low Pass,16.287418,,,,,Victor Okoh Boniface,32289.0,,,,,,Recovery,1,From Free Kick,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,71,Bayer Leverkusen,904,['8bfea20d-06c9-4a12-a88d-9ec8ad938682'],31,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:31.182,Pass,
554,,,,,,,,,,,,,,,,,,1.643205,,,,,,,,,,,,,,50616e66-5aa9-4543-9f82-4a51f17e98f5,1877,,"[93.4, 28.5]",3895134,41,,,,1.9880172,,Right Foot,,,,"[85.2, 47.0]",,Ground Pass,20.235859,,,,,Jonas Hofmann,8804.0,,,,,,,1,From Free Kick,Victor Okoh Boniface,32289.0,Center Forward,71,Bayer Leverkusen,904,"['900c78b3-b228-442f-b116-cc192c5468d7', '9aea4811-877d-4721-9219-3424132c2708']",34,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:34.416,Pass,True
555,,,,,,,,,,,,,,,,,,0.735344,,,,,,,,,,,,,,3471c376-a071-42a0-b650-f82fd0122c62,1881,,"[85.2, 47.0]",3895134,41,,,,-2.974491,,Right Foot,,,,"[76.9, 45.6]",,Ground Pass,8.417244,,,,,Jonathan Tah,8221.0,,,,,,,1,From Free Kick,Jonas Hofmann,8804.0,Right Attacking Midfield,71,Bayer Leverkusen,904,"['3352dcf9-adc0-4dec-bfed-2bc802fa8537', 'd27a707c-3f31-427c-83d6-1a5f76da45f2']",36,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:36.250,Pass,True
556,,,,,,,,,,,,,,,,,,1.00931,,,,,,,,,,,,,,ed7fdc2c-2241-40f0-a7bf-9877af1b7bcd,1884,,"[76.9, 45.6]",3895134,41,,,,1.5354129,,Right Foot,,,,"[77.3, 56.9]",,Ground Pass,11.307077,,,,,Odilon Kossonou,27133.0,,,,,,,1,From Free Kick,Jonathan Tah,8221.0,Center Back,71,Bayer Leverkusen,904,['f285f828-fab1-4824-9eed-a416a251eb0a'],38,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:38.054,Pass,
557,,,,,,,,,,,,,,,,,,1.459047,,,,,,,,,,,,,,e945db05-b8a3-4ea3-afde-6d448a801be8,1887,,"[77.3, 56.9]",3895134,41,,,,0.3926375,,Right Foot,,,,"[97.1, 65.1]",,Ground Pass,21.430819,,,,,Jeremie Frimpong,32712.0,,,,,,,1,From Free Kick,Odilon Kossonou,27133.0,Right Center Back,71,Bayer Leverkusen,904,['0085e7d6-eafb-4d78-b41c-986c943ff74f'],39,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:39.643,Pass,
558,,,,,,,,,,,,,,,,,,0.877032,,,,,,,,,,,,,,90254e69-7f41-49f3-bd26-e4066be880ce,1891,,"[95.8, 54.3]",3895134,41,,,,-2.1156602,,Right Foot,,,,"[91.8, 47.7]",,Ground Pass,7.7175126,,,Incomplete,,Exequiel Alejandro Palacios,28268.0,,,,,,,1,From Free Kick,Jeremie Frimpong,32712.0,Right Wing Back,71,Bayer Leverkusen,904,"['39a17e79-a477-47ab-bb51-3f3c71bcf6a3', '827d29eb-430d-45dc-8566-19a0755f66b3']",44,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:41:44.006,Pass,
559,,,,,,,,,,,,,,,,,,3.662778,,,,,,,,,,,,,,485e7637-3d52-4daf-b888-14aa693f1f15,1896,,"[34.5, 30.3]",3895134,41,,,,-0.06469365,,Left Foot,,,,"[94.7, 26.4]",,High Pass,60.326195,,,Incomplete,,Maximilian Beier,35242.0,,,,,,,1,Regular Play,Anton Stach,48644.0,Center Defensive Midfield,72,Hoffenheim,175,"['303aa31c-1b73-486b-b3ca-4a9638d55b2f', '50ebdbca-5de9-4845-9b49-62453fb7c217']",46,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:41:46.913,Pass,
560,,,,,,,,,,,,,,,,,,0.465283,,,,,,,,,,,,,,0b22c2f3-870f-4527-825c-e0b2a5b57817,1901,,"[29.7, 6.2]",3895134,42,True,,,0.87255543,,Right Foot,,,,"[34.4, 11.8]",,Ground Pass,7.3109508,,,,,Grischa Prömel,9159.0,,,,,,Free Kick,1,From Free Kick,Kevin Akpoguma,13292.0,Left Center Back,73,Hoffenheim,175,['634092ed-b933-4654-805f-95e2a89495d5'],17,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:42:17.077,Pass,
561,,,,,,,,,,,,,,,,,,1.107624,,,,,,,,,,,,,,f1d0772b-b7ed-48c9-a73c-dcad0d59375c,1903,,"[35.5, 12.5]",3895134,42,,,,-1.6666554,,Right Foot,,,,"[34.5, 2.1]",,Ground Pass,10.447967,,,,,Kevin Akpoguma,13292.0,,,,,,,1,From Free Kick,Grischa Prömel,9159.0,Left Center Midfield,73,Hoffenheim,175,['c35ff778-397c-42be-8e5e-37628b97bb3a'],18,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:42:18.991,Pass,
562,,,,,,,,,,,,,,,,,,1.932748,,,,,,,,,,,,,,0d679ce7-b13c-4ada-80b7-3acfd8063bb7,1906,,"[27.5, 5.1]",3895134,42,,,,2.4265742,,Left Foot,,,,"[7.0, 22.9]",,Ground Pass,27.1494,,,,,Oliver Baumann,8393.0,,,,,,,1,From Free Kick,Kevin Akpoguma,13292.0,Left Center Back,73,Hoffenheim,175,['7dd4b75e-4772-44de-872c-d1a091a1e56f'],24,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:42:24.346,Pass,
563,,,,,,,,,,,,,,,,,,2.254301,,,,,,,,,,,,,,110c247f-40c0-4002-8bfb-a9d59511400f,1908,,"[6.2, 22.9]",3895134,42,,,,1.2967215,,Left Foot,,,,"[15.0, 54.2]",,Low Pass,32.513535,,,,,Ozan Muhammed Kabak,20770.0,,,,,,,1,From Free Kick,Oliver Baumann,8393.0,Goalkeeper,73,Hoffenheim,175,['d85c4281-972c-4e70-8d94-c59c1f421ab3'],26,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:42:26.278,Pass,
564,,,,,,,,,,,,,,,,,,1.185567,,,,,,,,,,,,,,f1f01df7-02b3-4f1f-bd98-6802fca4cf07,1911,,"[21.5, 57.4]",3895134,42,,,,0.5175989,,Left Foot,,,,"[42.4, 69.3]",,Ground Pass,24.050364,,,,,Finn Ole Becker,24845.0,,,,,,,1,From Free Kick,Ozan Muhammed Kabak,20770.0,Right Center Back,73,Hoffenheim,175,['334f5339-ca53-49b4-8303-8dcf34e2c31c'],30,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:42:30.584,Pass,
565,,,,,,,,,,,,,,,,,,1.410504,,,,,,,,,,,,,,4f212c87-6c01-40e5-ab51-8f72dae35ecc,1915,,"[38.3, 66.9]",3895134,42,,,,-2.010639,,Left Foot,,,,"[31.1, 51.6]",,Ground Pass,16.909464,,,,,Kevin Vogt,8397.0,,,,,,,1,From Free Kick,Finn Ole Becker,24845.0,Right Center Midfield,73,Hoffenheim,175,"['2bbd6c0a-f2dc-4b91-95e9-a7e7afc79ba3', '8b3e14cf-5f6d-4396-aaef-5be10930a4e8']",32,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:42:32.507,Pass,True
566,,,,,,,,,,,,,,,,,,1.261745,,,,,,,,,,,,,,28da67ee-c438-4fc7-8a91-04e484cfe5af,1918,,"[32.3, 51.4]",3895134,42,,,,-0.019838667,,Right Foot,,,,"[57.5, 50.9]",,Ground Pass,25.20496,,,,,Anton Stach,48644.0,,,,,,,1,From Free Kick,Kevin Vogt,8397.0,Center Back,73,Hoffenheim,175,['0fb9eff6-fce4-4e25-909d-70e5abbfad0f'],34,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:42:34.945,Pass,
567,,,,,,,,,,,,,,,,,,1.247183,,,,,,,,,,,,,,eabfcfbd-5da4-4387-ab9a-51d477c8ca23,1922,,"[63.7, 41.5]",3895134,42,,,,-1.2063165,,Left Foot,,,,"[73.2, 16.6]",,Ground Pass,26.650703,,,,,Grischa Prömel,9159.0,,,,,,,1,From Free Kick,Anton Stach,48644.0,Center Defensive Midfield,73,Hoffenheim,175,['40bbf2e1-40c6-4957-8946-580e230e895c'],39,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:42:39.089,Pass,
568,,,,,,,,,,,,,,,,,,2.381154,,,,,,,,,,,,,,24b71f50-7303-434f-8074-74c05a2a4a90,1925,,"[77.4, 13.9]",3895134,42,,,,-0.66161036,,Left Foot,,,,"[89.6, 4.4]",,Ground Pass,15.462535,,,,,Marius Bülter,9133.0,,,,,,,1,From Free Kick,Grischa Prömel,9159.0,Left Center Midfield,73,Hoffenheim,175,['aa609f45-18b2-4b29-acbf-ea4d64451702'],40,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:42:40.383,Pass,
569,,,,,,,,,,,,,,,,,,4.803108,,,,,,,,,,,,,,8bacb9f0-cb97-414b-852f-13e4ef3bdf4a,1928,,"[91.9, 4.5]",3895134,42,,,,0.39707944,,Right Foot,,,,"[119.8, 16.2]",,Ground Pass,30.253925,,,Out,,Grischa Prömel,9159.0,,,,,,,1,From Free Kick,Marius Bülter,9133.0,Left Wing Back,73,Hoffenheim,175,['1d5e52d9-92e0-4877-9a00-d062c24f2571'],43,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:42:43.058,Pass,
570,,,,,,,,,,,,,,,,,,3.145184,,,,,,,,,,,,,,fd1186a7-df5c-4277-aa7a-7df6fd9a2316,1932,,"[7.0, 44.1]",3895134,43,,,,-0.35350847,,Right Foot,,,,"[69.6, 21.0]",,High Pass,66.72608,,,,,Victor Okoh Boniface,32289.0,,,,,,Goal Kick,1,From Goal Kick,Lukáš Hrádecký,8667.0,Goalkeeper,74,Bayer Leverkusen,904,['f516a669-5b12-4164-9118-c5620e243be1'],23,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:23.210,Pass,
571,,,,,,,,,,,,,,,,,,1.745272,,,,,,,,,,,,,,0975e0d5-143f-4779-8686-73ff71c80ab4,1934,,"[71.4, 21.3]",3895134,43,,,,-2.998891,,Right Foot,,,,"[54.0, 18.8]",,Low Pass,17.57868,,,,,Alejandro Grimaldo García,10336.0,,,,,,,1,From Goal Kick,Victor Okoh Boniface,32289.0,Center Forward,74,Bayer Leverkusen,904,['166ed9c0-a037-438b-ae21-d8ba0fb55d0c'],26,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:26.355,Pass,
572,,,,,,,,,,,,,,,,,,0.58555,,,,,,,,,,,,,,33feef6d-a7d1-4c6f-a4d0-0ffe2c2c9bd2,1937,,"[54.0, 18.8]",3895134,43,,,,1.0951011,,Left Foot,,,,"[57.4, 25.4]",,Low Pass,7.4242845,,,,,Exequiel Alejandro Palacios,28268.0,,,,,,,1,From Goal Kick,Alejandro Grimaldo García,10336.0,Left Wing Back,74,Bayer Leverkusen,904,['5c864192-8de3-4711-aeaf-fb9b00b7e33f'],28,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:28.261,Pass,
573,,,,,,,,,,,,,,,,,,0.78139,,,,,,,,,,,,,,96e69cd9-fb5d-40d8-a3ab-038575f2692b,1940,,"[57.0, 23.4]",3895134,43,,,,1.549966,,Right Foot,,,,"[57.1, 28.2]",,Ground Pass,4.8010416,,,,,Granit Xhaka,3500.0,,,,,,,1,From Goal Kick,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,74,Bayer Leverkusen,904,['60c84d4c-3aa5-4a3c-8012-6a89024abd36'],29,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:29.312,Pass,
574,,,,,,,,,,,,,,,,,,2.240589,,,,,,,,,,,,,,ea112c4d-06b4-4f58-a98c-0519c182ab1e,1943,,"[57.4, 28.3]",3895134,43,,,,-2.4842772,,Left Foot,,,,"[42.5, 16.8]",,Ground Pass,18.821796,,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,,1,From Goal Kick,Granit Xhaka,3500.0,Left Defensive Midfield,74,Bayer Leverkusen,904,['2e9b1452-4393-4a90-bccc-7da0e743617e'],30,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:30.093,Pass,
575,,,,,,,,,,,,,,,,,,0.828951,,,,,,,,,,,,,,e33dfc81-d455-4e1d-b910-2b0408dfcd39,1946,,"[43.2, 15.8]",3895134,43,,,,0.45066133,,Right Foot,,,,"[49.4, 18.8]",,Ground Pass,6.88767,,,,,Exequiel Alejandro Palacios,28268.0,,,,,,,1,From Goal Kick,Edmond Fayçal Tapsoba,30606.0,Left Center Back,74,Bayer Leverkusen,904,['45bf33ad-daa3-4a67-849d-8bd5e9e16e5d'],32,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:32.334,Pass,
576,,,,,,,,,,,,,,,,,,2.647601,,,,,,,,,,,,,,97e10314-38c9-46ef-977b-db7d7577708d,1948,,"[49.4, 18.8]",3895134,43,,,,1.8823432,,Right Foot,,,,"[41.8, 42.4]",,Ground Pass,24.793547,,,,,Jonathan Tah,8221.0,,,,,,,1,From Goal Kick,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,74,Bayer Leverkusen,904,['466cf39b-77be-4653-bf8a-4b0c52a97248'],33,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:33.163,Pass,
577,,,,,,,,,,,,,,,,,,1.376751,,,,,,,,,,,,,,56890f73-c661-4ec6-8a06-11b1172a40aa,1951,,"[43.8, 48.1]",3895134,43,,,,0.87377495,,Right Foot,,,,"[58.2, 65.3]",,Ground Pass,22.43212,,,,,Jonas Hofmann,8804.0,,,,,,,1,From Goal Kick,Jonathan Tah,8221.0,Center Back,74,Bayer Leverkusen,904,['2d6cccaf-19b8-4a07-8edf-e3f32a673d21'],37,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:37.514,Pass,
578,,,,,,,,,,,,,,,,,,1.652842,,,,,,,,,,,,,,a6782bcb-593c-4437-82e1-b9922d7c8a3d,1953,,"[60.2, 71.5]",3895134,43,True,,,-2.805191,,Right Foot,,,,"[43.9, 65.8]",,Ground Pass,17.267889,,,,,Odilon Kossonou,27133.0,,,,,,,1,From Goal Kick,Jonas Hofmann,8804.0,Right Attacking Midfield,74,Bayer Leverkusen,904,['7bcb6614-23c2-4cb3-958c-d8ab1dae7678'],41,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:41.600,Pass,
579,,,,,,,,,,,,,,,,,,1.239707,,,,,,,,,,,,,,0366d2fe-db7e-498c-ab6d-fd1393a9cade,1955,,"[51.4, 62.7]",3895134,43,True,,,-1.91878,,Right Foot,,,,"[47.7, 52.5]",,Ground Pass,10.850346,,,,,Jonathan Tah,8221.0,,,,,,,1,From Goal Kick,Odilon Kossonou,27133.0,Right Center Back,74,Bayer Leverkusen,904,['da13faf0-6fe9-40d9-9ef4-813e9bb8317a'],43,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:43.732,Pass,
580,,,,,,,,,,,,,,,,,,0.723624,,,,,,,,,,,,,,aa68f8da-5d98-4a5c-8d75-0b33ba291844,1957,,"[51.9, 45.8]",3895134,43,,,,-0.24273652,,Right Foot,,,,"[62.4, 43.2]",,Ground Pass,10.817116,,,,,Exequiel Alejandro Palacios,28268.0,,,,,,,1,From Goal Kick,Jonathan Tah,8221.0,Center Back,74,Bayer Leverkusen,904,['50b73afe-83e9-4946-af48-fa94e8594a23'],46,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:46.918,Pass,
581,,,,,,,,,,,,,,,,,,1.011472,,,,,,,,,,,,,,ad4fb050-7ae6-45a0-9140-e29ec32d3ae3,1960,,"[62.0, 42.6]",3895134,43,,,,3.033322,,Right Foot,,,,"[52.8, 43.6]",,Ground Pass,9.254189,,,,,Jonathan Tah,8221.0,,,,,,,1,From Goal Kick,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,74,Bayer Leverkusen,904,"['0bcbee29-5a24-48b0-b682-512da618cf65', '5d645db3-136a-4a34-968b-a010f75ca816']",47,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:47.642,Pass,True
582,,,,,,,,,,,,,,,,,,1.548331,,,,,,,,,,,,,,d7944488-a1ab-4dbc-abf8-3b353625b719,1963,,"[58.0, 36.2]",3895134,43,,,,-1.4141945,,Right Foot,,,,"[62.8, 5.8]",,Ground Pass,30.776615,,,,,Alejandro Grimaldo García,10336.0,,,,,,,1,From Goal Kick,Jonathan Tah,8221.0,Center Back,74,Bayer Leverkusen,904,['72cad2a8-1073-4322-ac2d-05450d3e2952'],51,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:51.363,Pass,
583,,,,,,,,,,,,,,,,,,1.451417,,,,,,,,,,,,,,102a8ecb-6ab3-45f6-a99f-f5fc5096d6b0,1966,,"[64.0, 7.0]",3895134,43,,,,2.536813,,Left Foot,,,,"[50.4, 16.4]",,Ground Pass,16.532393,,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,,1,From Goal Kick,Alejandro Grimaldo García,10336.0,Left Wing Back,74,Bayer Leverkusen,904,['c0459492-bb1a-4da1-abae-6e402b8ffc75'],54,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:54.968,Pass,
584,,,,,,,,,,,,,,,,,,1.520783,,,,,,,,,,,,,,e8d763af-b4ee-491c-a117-430d7daf87d5,1969,,"[49.5, 17.4]",3895134,44,,,,-1.0318198,,Right Foot,,,,"[55.6, 7.2]",,Ground Pass,11.884864,,,,,Alejandro Grimaldo García,10336.0,,,,,,,1,From Goal Kick,Edmond Fayçal Tapsoba,30606.0,Left Center Back,74,Bayer Leverkusen,904,['58e8e77a-2466-471e-bc90-41c732a57626'],11,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:11.300,Pass,
585,,,,,,,,,,,,,,,,,,0.483864,,,,,,,,,,,,,,c08e9c68-e3c6-4ce5-8d4c-dc5b16c40d9d,1973,,"[70.0, 10.0]",3895134,44,,,,-1.1254953,,Left Foot,,,,"[72.1, 5.6]",,Ground Pass,4.8754487,,,,,Florian Wirtz,40724.0,,,,,,,1,From Goal Kick,Alejandro Grimaldo García,10336.0,Left Wing Back,74,Bayer Leverkusen,904,['43348b46-7a8f-4a5a-a6e3-65ba13888edb'],15,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:15.406,Pass,
586,,,,,,,,,,,,,,,,,,2.029606,,,,,,,,,,,,,,92bba0d4-b10e-4e9c-88b2-faee26012fbb,1976,,"[66.6, 9.4]",3895134,44,,,,2.1604574,,Right Foot,,,,"[48.0, 37.2]",,Ground Pass,33.448467,,,,,Granit Xhaka,3500.0,,,,,,,1,From Goal Kick,Florian Wirtz,40724.0,Left Attacking Midfield,74,Bayer Leverkusen,904,['66d93ead-1b59-4da0-bb67-510303dbecfc'],18,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:18.274,Pass,
587,,,,,,,,,,,,,,,,,,2.967735,,,,,,,,,,,,,,21e665dd-2006-4577-aeb9-a99c6dcc7c13,1979,,"[61.2, 56.1]",3895134,44,,,,0.6520938,,Left Foot,,,,"[90.8, 78.7]",,Ground Pass,37.241375,,,,,Jeremie Frimpong,32712.0,,,,,,,1,From Goal Kick,Granit Xhaka,3500.0,Left Defensive Midfield,74,Bayer Leverkusen,904,['1b29a09f-b743-44d9-a6c1-694ed1ea6624'],22,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:22.785,Pass,
588,,,,,,,,,,,,,,,,,,1.834104,,,,,,,,,,,,,,54b8b2e4-71ee-48f6-8cd6-05dac5e3b32a,1982,,"[93.6, 77.3]",3895134,44,,,,-2.4308853,,Right Foot,,,,"[69.9, 56.9]",,Ground Pass,31.270594,,,,,Jonathan Tah,8221.0,,,,,,,1,From Goal Kick,Jeremie Frimpong,32712.0,Right Wing Back,74,Bayer Leverkusen,904,['7127d13d-3a94-44c2-a853-df0a6b5376dd'],27,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:27.285,Pass,
589,,,,,,,,,,,,,,,,,,0.967123,,,,,,,,,,,,,,0e98fdbb-2cb5-4277-9002-43e7923f7816,1985,,"[70.4, 56.7]",3895134,44,,,,-1.0051932,,Right Foot,,,,"[77.7, 45.2]",,Ground Pass,13.621306,,,,,Exequiel Alejandro Palacios,28268.0,,,,,,,1,From Goal Kick,Jonathan Tah,8221.0,Center Back,74,Bayer Leverkusen,904,['3ae2d891-e9f2-414b-bf09-5278f30a8f3e'],29,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:29.640,Pass,
590,,,,,,,,,,,,,,,,,,1.146381,,,,,,,,,,,,,,b7af99df-361f-4ac1-a684-f3e7ea69fe48,1988,,"[78.1, 46.6]",3895134,44,,,,2.3561945,,Right Foot,,,,"[69.9, 54.8]",,Ground Pass,11.596551,,,,,Jonathan Tah,8221.0,,,,,,,1,From Goal Kick,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,74,Bayer Leverkusen,904,"['75a43cbf-f1dd-4c1f-a8ca-9ab68efe192d', 'a7c80efe-352f-444d-8ec9-122115bb0bfc']",30,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:30.607,Pass,True
