,50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
902,,,,,,,,,,,,,,,,,1.088157,,,,,,,,,,,,,,35de5050-52ac-48f0-b0b2-51cc092a2662,3073,,"[67.0, 69.5]",3895060,65,,,,,-1.5232133,,Right Foot,,,,"[67.6, 56.9]",,Ground Pass,,12.614278,,,Exequiel Alejandro Palacios,28268.0,,,,,,2,Regular Play,Odilon Kossonou,27133.0,Right Center Back,137,Bayer Leverkusen,904,['f35849d0-992b-4f69-8ef6-12a745285321'],45,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:45.477,Pass,
903,,,,,,,,,,,,,,,,,0.966988,,,,,,,,,,,,,,a433e1b6-aef0-43aa-98a4-ca35ae89dcff,3076,,"[67.6, 56.9]",3895060,65,,,,,2.0724003,,Right Foot,,,,"[60.8, 69.3]",,Ground Pass,,14.142136,,,Odilon Kossonou,27133.0,,,,,,2,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,137,Bayer Leverkusen,904,['17a72827-87f3-4963-82d9-8ff60dc1d851'],46,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:46.777,Pass,
904,,,,,,,,,,,,,,,,,1.111769,,,,,,,,,,,,,,1c018798-5387-40b4-a5b9-6f0073bf6118,3080,,"[58.2, 66.7]",3895060,65,,,,,-0.73459446,,Right Foot,,,,"[70.6, 55.5]",,Ground Pass,,16.709278,,,Alejandro Grimaldo García,10336.0,,,,,,2,Regular Play,Odilon Kossonou,27133.0,Right Center Back,137,Bayer Leverkusen,904,"['7decebf2-592d-4c13-b308-c3c5c215f386', 'e372d488-0964-425f-ad7e-995edef4d1a5']",51,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:51.064,Pass,True
905,,,,,,,,,,,,,,,,,0.495488,,,,,,,,,,,,,,0dd1154e-727e-469e-869d-9fac8eec8bac,3084,,"[70.7, 54.6]",3895060,65,,,,,0.5667292,,Left Foot,,,,"[75.1, 57.4]",,Ground Pass,,5.215362,Incomplete,,Jeremie Frimpong,32712.0,,,,,,2,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,137,Bayer Leverkusen,904,"['90b597de-f187-4023-8827-055ae88d3859', '99cef6fd-992a-49fa-8f72-1ee070bdff95', 'e28b14bc-a619-494b-aab4-bd0cce5e8f22']",52,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:52.683,Pass,True
906,,,,,,,,,,,,,,,,,0.751725,,,,,,,,,,,,,,af12f998-9158-4f8e-a8c7-23cb087d88b6,3088,,"[85.6, 7.2]",3895060,65,,,,,-0.5846013,,Right Foot,,,,"[92.4, 2.7]",,Ground Pass,,8.15414,,,Nathan Ngoumou Minpole,25039.0,,,,,,2,Regular Play,Maximilian Wöber,8068.0,Left Center Back,138,Borussia Mönchengladbach,185,['1fb1565d-e6f0-45df-bc68-ac716ce300bf'],59,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:20:59.519,Pass,
907,,,,,,,,,,,,,,,,,1.246158,,,,,,,,,,,,,,d3a6b66f-8812-4914-9759-cb8f48ac7e08,3101,,"[104.6, 13.4]",3895060,67,,,,,1.1535594,,Right Foot,True,,,"[117.1, 41.6]",,High Pass,,30.846231,Incomplete,,Ko Itakura,29595.0,,,,,Free Kick,2,From Free Kick,Franck Honorat,7198.0,Right Wing,139,Borussia Mönchengladbach,185,"['061f4f5e-3cce-46e3-88e2-859d61ed3cb6', '7a2048ac-d172-447b-9f78-552da86b6243']",6,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:22:06.228,Pass,
908,,,,,,,,,,,,,,,,,1.629762,,,,,,,,,,,,,,fd470978-88c9-4d0e-8898-ce430718d8ca,3104,,"[120.0, 80.0]",3895060,67,,,,,-1.795112,ec5ced0a-9fad-48a4-be73-3682cd8b155b,Right Foot,,,,"[110.6, 38.8]",,High Pass,,42.258728,,True,Ko Itakura,29595.0,True,True,Outswinging,,Corner,2,From Corner,Franck Honorat,7198.0,Right Wing,140,Borussia Mönchengladbach,185,['99c6c371-7a40-48b4-a3db-6c73bd55d391'],38,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:22:38.464,Pass,
909,,,,,,,,,,,,,,,,,1.619528,,,,,,,,,,,,,,adf45483-f187-405d-be3b-076cdadc333c,3108,,"[120.0, 0.1]",3895060,68,,,,,1.6983658,,Right Foot,,,,"[114.6, 42.2]",,High Pass,True,42.444904,Incomplete,,Marvin Friedrich,9174.0,,True,Inswinging,,Corner,2,From Corner,Franck Honorat,7198.0,Right Wing,141,Borussia Mönchengladbach,185,"['b0c4188e-2e02-47ef-8436-5a8183c96d10', 'ba171d4a-e9c6-44b2-b2ff-b76a070e1efc']",25,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:23:25.382,Pass,
910,,,,,,,,,,,,,,,,,0.601942,,,,,,,,,,,,,,f162d663-00a9-4d16-8f3f-f13f074bafc4,3116,,"[97.3, 73.4]",3895060,68,,,,,1.1824776,,Left Foot,,,,"[100.0, 80.0]",,Ground Pass,,7.1309185,Out,,Rocco Reitz,48396.0,,,,,Recovery,2,From Corner,Maximilian Wöber,8068.0,Left Center Back,141,Borussia Mönchengladbach,185,['a1f9e834-9840-4ced-938e-e3032f2d7879'],33,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:23:33.759,Pass,
911,,,,,,,,,,,,,,,,,0.572711,,,,,,,,,,,,,,ed3816d6-b1c1-4308-850e-94921857802f,3120,,"[25.8, 0.1]",3895060,69,,,,,1.4555202,,,,,,"[26.9, 9.6]",,Low Pass,,9.563472,,,Robert Andrich,9195.0,,,,,Throw-in,2,From Throw In,Alejandro Grimaldo García,10336.0,Left Wing Back,142,Bayer Leverkusen,904,['4fadf7fe-4f08-49e6-bbb8-25728641282c'],18,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:24:18.075,Pass,
912,,,,,,,,,,,,,,,,,0.58822,,,,,,,,,,,,,,42fad085-e289-4adb-8e0e-f6832203cc08,3123,,"[27.1, 9.2]",3895060,69,,,,,-1.5707964,,Right Foot,,,,"[27.1, 3.0]",,Ground Pass,,6.2,,,Alejandro Grimaldo García,10336.0,,,,,,2,From Throw In,Robert Andrich,9195.0,Right Defensive Midfield,142,Bayer Leverkusen,904,['b41d5387-2b3e-44ee-8525-348337958649'],18,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:24:18.826,Pass,
913,,,,,,,,,,,,,,,,,0.454784,,,,,,,,,,,,,,81d3c025-95c1-4a55-b7cb-3ddb2c947293,3126,,"[27.1, 3.0]",3895060,69,,,,,2.5854263,,Left Foot,,,,"[23.4, 5.3]",,Ground Pass,,4.356604,,,Robert Andrich,9195.0,,,,,,2,From Throw In,Alejandro Grimaldo García,10336.0,Left Wing Back,142,Bayer Leverkusen,904,['21762cc3-8f50-45ba-8249-bcfc137d387d'],19,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:24:19.780,Pass,
914,,,,,,,,,,,,,,,,,1.178454,,,,,,,,,,,,,,87dd1ebb-28a0-4247-8432-f359bcb537b6,3129,,"[23.5, 3.5]",3895060,69,,,,,0.097253196,,Left Foot,,,,"[35.8, 4.7]",,Ground Pass,,12.3583975,Incomplete,,Florian Wirtz,40724.0,,,,,,2,From Throw In,Robert Andrich,9195.0,Right Defensive Midfield,142,Bayer Leverkusen,904,"['c64974c8-0ccb-4ce4-b2dc-ce3d5366bb99', 'dcb6b1e2-f58d-4a89-a343-2ca8b33835ae']",20,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:24:20.694,Pass,
915,,,,,,,,,,,,,,,,,0.762736,,,,,,,,,,,,,,dcb6b1e2-f58d-4a89-a343-2ca8b33835ae,3131,,"[84.3, 75.4]",3895060,69,,,,,-0.6481904,,Right Foot,,,,"[97.9, 65.1]",,Ground Pass,,17.060188,,,Tomáš Čvančara,45567.0,,,,,Recovery,2,Regular Play,Franck Honorat,7198.0,Right Wing,143,Borussia Mönchengladbach,185,"['46b35837-672c-4621-a576-8d73e348c179', '87dd1ebb-28a0-4247-8432-f359bcb537b6']",21,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:24:21.873,Pass,
916,,,,,,,,,,,,,,,,,1.090219,,,,,,,,,,,,,,239a1109-4dd0-468b-80c9-cf1d510a4516,3134,,"[97.7, 64.7]",3895060,69,,,,,-1.2408493,,Right Foot,,,,"[100.2, 57.4]",,Ground Pass,,7.7162166,,,Alassane Pléa,3230.0,,,,,,2,Regular Play,Tomáš Čvančara,45567.0,Center Forward,143,Borussia Mönchengladbach,185,['ae3e099f-8c25-448b-a9e4-f82d07b9a84b'],22,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:24:22.645,Pass,
917,,,,,,,,,,,,,,,,,1.007105,,,,,,,,,,,,,,e35c4f8c-8bd9-4f5a-bdc2-d64aad0df4e5,3144,,"[90.9, 80.0]",3895060,69,,,,,-0.9565468,,,,,,"[97.6, 70.5]",,Low Pass,,11.624973,,,Franck Honorat,7198.0,,,,,Throw-in,2,From Throw In,Marvin Friedrich,9174.0,Right Back,144,Borussia Mönchengladbach,185,['812f135e-379b-4961-98f4-6e195438c929'],36,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:24:36.672,Pass,
918,,,,,,,,,,,,,,,,,0.651075,,,,,,,,,,,,,,43475731-1ef3-46dd-807d-8c8049812c87,3148,,"[97.0, 70.4]",3895060,69,,,,,-2.5611944,,Right Foot,,,,"[90.9, 66.4]",,Ground Pass,,7.2945185,,,Rocco Reitz,48396.0,,,,,,2,From Throw In,Franck Honorat,7198.0,Right Wing,144,Borussia Mönchengladbach,185,"['b8b07f01-e478-4f5a-b8a4-2f95e6e7108a', 'c71b7285-55da-4bd2-9460-9897d0e89bf8']",37,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:24:37.719,Pass,True
919,,,,,,,,,,,,,,,,,0.845806,,,,,,,,,,,,,,f0806b7b-f5fc-4ec7-9d1c-17766f983edd,3151,,"[97.6, 59.8]",3895060,69,,,,,0.7853982,,Right Foot,,,,"[102.0, 64.2]",,Ground Pass,,6.22254,,,Alassane Pléa,3230.0,,,,,,2,From Throw In,Rocco Reitz,48396.0,Left Defensive Midfield,144,Borussia Mönchengladbach,185,['b0592e42-07bf-4b28-8ea9-daf7cc6435d2'],40,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:24:40.108,Pass,
920,,,,,,,,,,,,,,,,,3.601897,,,,,,,,,,,,,,6cad5428-3c92-4242-be39-bab8584981c4,3153,,"[102.0, 64.2]",3895060,69,,,,,-1.2172782,,Right Foot,True,,,"[118.2, 20.3]",,High Pass,,46.793697,,,Robin Hack,11399.0,,True,,,,2,From Throw In,Alassane Pléa,3230.0,Center Attacking Midfield,144,Borussia Mönchengladbach,185,['5961c6fd-515f-4c35-8b89-d4839ef7c0b2'],40,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:24:40.954,Pass,
921,,,,,,,,,,,,,,,,,1.238943,,,,,,,,,,,,,,b85e5d79-f8b2-4083-8a84-f20973ed348a,3156,,"[118.4, 10.2]",3895060,69,,,,,3.0559442,,Right Foot,,,,"[98.6, 11.9]",,Ground Pass,,19.872847,,,Joseph Scally,36830.0,,,,,,2,From Throw In,Robin Hack,11399.0,Left Wing,144,Borussia Mönchengladbach,185,['d0ab1ac8-4c60-4ae0-be88-fe753a05e104'],46,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:24:46.184,Pass,
922,,,,,,,,,,,,,,,,,1.638768,,,,,,,,,,,,,,d4ec74f9-9cb4-4399-aa29-616584d4ad1e,3159,,"[97.6, 13.4]",3895060,69,,,,,1.1486721,,Right Foot,True,,,"[110.4, 41.9]",,High Pass,,31.24244,Incomplete,,Tomáš Čvančara,45567.0,,,,,,2,From Throw In,Joseph Scally,36830.0,Left Back,144,Borussia Mönchengladbach,185,"['7b27d54d-2844-4a7d-b66b-5f11e720c9b3', 'a793f540-33b5-4f4e-9fdf-5e543b25d488']",48,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:24:48.869,Pass,
923,,,,,,,,,,,,,,,,,1.739482,,,,,,,,,,,,,,5a15cbe2-9146-4edf-b849-7e3ee825698e,3163,,"[96.1, 40.5]",3895060,69,,,,,0.8509973,dae65c1e-81b2-46ba-bba7-a0ad1bf9bb45,Head,,,,"[102.5, 47.8]",,High Pass,,9.708244,,,Marvin Friedrich,9174.0,True,,,,Recovery,2,From Throw In,Rocco Reitz,48396.0,Left Defensive Midfield,144,Borussia Mönchengladbach,185,['c4151419-5d5a-4a11-bec2-e45feffc5636'],51,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:24:51.619,Pass,
924,,,,,,,,,,,,,,,,,2.510499,,,,,,,,,,,,,,ab4fa9ee-29fc-48e5-9f9e-164414e6ca1c,3169,,"[7.0, 36.1]",3895060,70,,,,,-0.20222645,,Right Foot,,,,"[58.7, 25.5]",,High Pass,,52.775467,,,Victor Okoh Boniface,32289.0,,,,,Goal Kick,2,From Goal Kick,Edmond Fayçal Tapsoba,30606.0,Left Center Back,145,Bayer Leverkusen,904,['17acf580-4f3e-4a27-afc4-8bbf28441135'],19,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:19.094,Pass,
925,,,,,,,,,,,,,,,,,0.705295,,,,,,,,,,,,,,2f7ffa9d-5a04-42a0-b1bc-dbdfa9c5b87b,3173,,"[58.7, 25.8]",3895060,70,,,,,-2.7233684,,Other,,,,"[55.1, 24.2]",,Low Pass,,3.939543,,,Florian Wirtz,40724.0,,,,,,2,From Goal Kick,Victor Okoh Boniface,32289.0,Center Forward,145,Bayer Leverkusen,904,"['b9548b1c-622b-4528-b93e-75a73ec2b39a', 'c6825884-c476-43fb-ba64-60d70b5298af']",21,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:21.640,Pass,True
926,,,,,,,,,,,,,,,,,1.752108,,,,,,,,,,,,,,81e1d678-eae5-4078-845a-5a14b900b2bc,3176,,"[56.6, 31.1]",3895060,70,,,,,1.2453693,,Right Foot,,,,"[62.1, 47.4]",,Ground Pass,,17.202908,,,Jonas Hofmann,8804.0,,,,,,2,From Goal Kick,Florian Wirtz,40724.0,Left Wing,145,Bayer Leverkusen,904,['377fbc4e-5fbe-4735-bfa7-872ac77e5307'],23,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:23.441,Pass,
927,,,,,,,,,,,,,,,,,1.628056,,,,,,,,,,,,,,9de72b29-5bae-4a2a-8ba7-9cacb1af2e83,3179,,"[62.8, 47.6]",3895060,70,,,,,1.0568767,,Right Foot,,,,"[76.8, 72.4]",,Ground Pass,,28.478764,,,Arthur Augusto de Matos Soares,196651.0,,,,,,2,From Goal Kick,Jonas Hofmann,8804.0,Right Wing,145,Bayer Leverkusen,904,['d7efba6a-020f-41f3-bdd8-efbf39859f2c'],25,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:25.217,Pass,
928,,,,,,,,,,,,,,,,,0.904173,,,,,,,,,,,,,,25ed4d9a-e357-49c4-a56d-4e52f1fef7d7,3182,,"[76.8, 72.4]",3895060,70,,,,,-2.151002,,Right Foot,,,,"[69.0, 60.5]",,Ground Pass,,14.228493,,,Jonas Hofmann,8804.0,,,,,,2,From Goal Kick,Arthur Augusto de Matos Soares,196651.0,Right Wing Back,145,Bayer Leverkusen,904,['5a813af3-2025-40c8-a97e-35ebdd2849a9'],27,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:27.043,Pass,
929,,,,,,,,,,,,,,,,,0.71176,,,,,,,,,,,,,,7c87bbe8-5016-4c74-b6b2-48fed0056b3f,3185,,"[69.4, 60.5]",3895060,70,,,,,-2.1692152,,Right Foot,,,,"[64.9, 53.9]",,Ground Pass,,7.9881163,,,Granit Xhaka,3500.0,,,,,,2,From Goal Kick,Jonas Hofmann,8804.0,Right Wing,145,Bayer Leverkusen,904,['dfdc9d1b-8d8a-467a-b12a-be24b4ab90f9'],29,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:29.324,Pass,
930,,,,,,,,,,,,,,,,,0.601081,,,,,,,,,,,,,,e31a915c-4381-43b1-8e97-78e3cb9e235e,3188,,"[66.0, 50.7]",3895060,70,,,,,-0.8005485,,Left Foot,,,,"[72.5, 44.0]",,Ground Pass,,9.334881,,,Robert Andrich,9195.0,,,,,,2,From Goal Kick,Granit Xhaka,3500.0,Left Defensive Midfield,145,Bayer Leverkusen,904,['28046cf6-8511-4987-a78d-e3e658532fd6'],31,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:31.866,Pass,
931,,,,,,,,,,,,,,,,,0.719542,,,,,,,,,,,,,,725eaad4-9336-45c7-be51-69df68995517,3191,,"[72.5, 44.0]",3895060,70,,,,,2.9090357,,Right Foot,,,,"[64.9, 45.8]",,Ground Pass,,7.81025,,,Granit Xhaka,3500.0,,,,,,2,From Goal Kick,Robert Andrich,9195.0,Right Defensive Midfield,145,Bayer Leverkusen,904,['b4decdb0-9d0c-4db9-a157-ca0ce91bfc6f'],32,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:32.569,Pass,
932,,,,,,,,,,,,,,,,,1.37165,,,,,,,,,,,,,,ea729705-4ae4-47b0-baea-9d2be1da1102,3194,,"[69.4, 49.3]",3895060,70,,,,,1.30251,,Left Foot,,,,"[77.4, 78.4]",,Ground Pass,,30.179628,,,Florian Wirtz,40724.0,,,,,,2,From Goal Kick,Granit Xhaka,3500.0,Left Defensive Midfield,145,Bayer Leverkusen,904,['a10d6b50-c27f-40b9-9b79-cd87721b2aef'],36,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:36.052,Pass,
933,,,,,,,,,,,,,,,,,0.609338,,,,,,,,,,,,,,2eee030c-eeb4-4559-8316-1a40fab8de22,3197,,"[84.9, 77.3]",3895060,70,,,,,-1.0507822,,Right Foot,,,,"[92.0, 64.9]",,Ground Pass,,14.288807,,,Arthur Augusto de Matos Soares,196651.0,,,,,,2,From Goal Kick,Florian Wirtz,40724.0,Left Wing,145,Bayer Leverkusen,904,['eeb4d8d1-aa5b-4dc6-8e29-943f2d0d3081'],39,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:39.403,Pass,
934,,,,,,,,,,,,,,,,,0.870184,,,,,,,,,,,,,,89cb24d1-893b-4b43-a807-fef9c342a2e0,3201,,"[86.0, 66.7]",3895060,70,,,,,2.816232,,Right Foot,,,,"[77.7, 69.5]",,Ground Pass,,8.759566,,,Robert Andrich,9195.0,,,,,,2,From Goal Kick,Arthur Augusto de Matos Soares,196651.0,Right Wing Back,145,Bayer Leverkusen,904,"['394d9fc3-2169-44e5-96b3-f2bad602af90', '4dc0f641-6cee-48ff-bb8c-6007cc7ae2fb']",41,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:41.332,Pass,True
935,,,,,,,,,,,,,,,,,2.396001,,,,,,,,,,,,,,b9bb30a3-4160-40c8-abcf-26e8dff60082,3204,,"[77.5, 66.3]",3895060,70,,,,,-2.281798,,Right Foot,,,,"[62.6, 49.0]",,Ground Pass,,22.831995,,,Jonathan Tah,8221.0,,,,,,2,From Goal Kick,Robert Andrich,9195.0,Right Defensive Midfield,145,Bayer Leverkusen,904,['dfad0831-38fe-43f5-bda3-421153b47795'],42,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:42.348,Pass,
936,,,,,,,,,,,,,,,,,1.127111,,,,,,,,,,,,,,a1440a81-e51e-4038-a200-b22a542a7406,3207,,"[62.8, 44.7]",3895060,70,,,,,-1.2570456,,Right Foot,,,,"[68.9, 25.9]",,Ground Pass,,19.764868,,,Edmond Fayçal Tapsoba,30606.0,,,,,,2,From Goal Kick,Jonathan Tah,8221.0,Center Back,145,Bayer Leverkusen,904,['f243619a-9dc7-4ba2-9398-a014ae284c96'],46,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:46.074,Pass,
937,,,,,,,,,,,,,,,,,0.844788,,,,,,,,,,,,,,9eb90db9-8476-4835-abc3-bee5308d68a4,3210,,"[77.5, 5.3]",3895060,70,,,,,2.0468657,,Right Foot,,,,"[70.9, 18.1]",,Ground Pass,,14.401389,,,Granit Xhaka,3500.0,,,,,,2,From Goal Kick,Edmond Fayçal Tapsoba,30606.0,Left Center Back,145,Bayer Leverkusen,904,['9f05b91d-4a98-453b-aba0-b1840296f223'],53,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:53.403,Pass,
938,,,,,,,,,,,,,,,,,1.230275,,,,,,,,,,,,,,e67af43b-bebb-49fc-abc4-77f4a8fa629b,3213,,"[70.9, 16.8]",3895060,70,,,,,-1.4043506,,Right Foot,,,,"[73.0, 4.3]",,Ground Pass,,12.675173,,,Edmond Fayçal Tapsoba,30606.0,,,,,,2,From Goal Kick,Granit Xhaka,3500.0,Left Defensive Midfield,145,Bayer Leverkusen,904,['6efee7c6-1ebb-4d83-a65f-aa8d22c90b84'],55,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:55.279,Pass,
939,,,,,,,,,,,,,,,,,3.332172,,,,,,,,,,,,,,b3ecf227-d228-46f6-94a1-f060fbd50bc9,3216,,"[63.5, 12.8]",3895060,71,,,,,2.5716932,,Right Foot,,,,"[24.8, 37.6]",,Ground Pass,,45.964443,,,Lukáš Hrádecký,8667.0,,,,,,2,From Goal Kick,Edmond Fayçal Tapsoba,30606.0,Left Center Back,145,Bayer Leverkusen,904,['14e42ffe-d568-4f88-b535-1d46d75c33e0'],1,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:26:01.633,Pass,
940,,,,,,,,,,,,,,,,,0.98143,,,,,,,,,,,,,,555d94db-e840-4e45-ac26-4dbe642ffa72,3219,,"[24.8, 38.5]",3895060,71,,,,,1.1861916,,Left Foot,,,,"[29.9, 51.1]",,Ground Pass,,13.593013,,,Jonathan Tah,8221.0,,,,,,2,From Goal Kick,Lukáš Hrádecký,8667.0,Goalkeeper,145,Bayer Leverkusen,904,['975a8dbb-ec57-4b0a-b1ea-55c8f0192516'],6,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:26:06.108,Pass,
941,,,,,,,,,,,,,,,,,0.855375,,,,,,,,,,,,,,bf14f11c-3273-49c2-b5bd-0ee7b9a8760c,3222,,"[29.9, 50.9]",3895060,71,,,,,-2.6476512,,Left Foot,,,,"[15.6, 43.2]",,Ground Pass,,16.241306,,,Lukáš Hrádecký,8667.0,,,,,,2,From Goal Kick,Jonathan Tah,8221.0,Center Back,145,Bayer Leverkusen,904,['af4b25e3-3c0f-42af-b014-cba0c7ba3e46'],7,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:26:07.335,Pass,
942,,,,,,,,,,,,,,,,,0.968199,,,,,,,,,,,,,,b3f42e7f-8f1e-42a7-b806-c4d743740bcd,3225,,"[15.6, 43.2]",3895060,71,,,,,0.44896677,,Right Foot,,,,"[40.3, 55.1]",,High Pass,,27.417149,,,Robert Andrich,9195.0,,,,,,2,From Goal Kick,Lukáš Hrádecký,8667.0,Goalkeeper,145,Bayer Leverkusen,904,['d55d2513-1ca0-4e76-9efb-86af8903add2'],8,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:26:08.296,Pass,
943,,,,,,,,,,,,,,,,,1.367528,,,,,,,,,,,,,,01455e1b-f207-4d9a-8c09-218443a04349,3228,,"[40.3, 55.1]",3895060,71,,,,,1.658483,,Other,,,,"[38.7, 73.3]",,Low Pass,,18.270195,,,Odilon Kossonou,27133.0,,,,,,2,From Goal Kick,Robert Andrich,9195.0,Right Defensive Midfield,145,Bayer Leverkusen,904,['f927d8bb-b4a9-48a4-ba9c-4204b6914003'],9,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:26:09.459,Pass,
944,,,,,,,,,,,,,,,,,0.978418,,,,,,,,,,,,,,c5e634a0-a061-468a-a7a9-0ec6de5bea40,3231,,"[36.8, 49.6]",3895060,71,,,,,-0.98652506,,Right Foot,,,,"[49.1, 31.0]",,Ground Pass,,22.299103,,,Victor Okoh Boniface,32289.0,,,,,,2,From Goal Kick,Odilon Kossonou,27133.0,Right Center Back,145,Bayer Leverkusen,904,['2d1d2756-f9dd-47f5-9c47-bc84b01f954b'],17,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:26:17.505,Pass,
945,,,,,,,,,,,,,,,,,1.256033,,,,,,,,,,,,,,f656a46a-feff-4df5-b865-83cdc6411334,3234,,"[49.1, 31.0]",3895060,71,,,,,-3.0260384,,Right Foot,,,,"[15.5, 27.1]",,Ground Pass,,33.82558,,,Edmond Fayçal Tapsoba,30606.0,,,,,,2,From Goal Kick,Victor Okoh Boniface,32289.0,Center Forward,145,Bayer Leverkusen,904,['a4bc8b66-7687-4ae4-9b2d-daac30236305'],18,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:26:18.795,Pass,
946,,,,,,,,,,,,,,,,,0.978583,,,,,,,,,,,,,,fc3667f6-f758-491a-ba6a-955ad8297d52,3237,,"[21.8, 20.9]",3895060,71,,,,,-0.6342954,,Other,,,,"[35.8, 10.6]",,Ground Pass,,17.380737,,,Granit Xhaka,3500.0,,,,,,2,From Goal Kick,Edmond Fayçal Tapsoba,30606.0,Left Center Back,145,Bayer Leverkusen,904,['a098bfb9-7b8c-43b1-8e2e-211f15a95e68'],24,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:26:24.858,Pass,
947,,,,,,,,,,,,,,,,,0.974834,,,,,,,,,,,,,,591a8aa2-20eb-45bb-ae71-e87366b71489,3240,,"[42.6, 10.5]",3895060,71,,,,,0.0784901,,Left Foot,,,,"[60.4, 11.9]",,Ground Pass,,17.85497,,,Florian Wirtz,40724.0,,,,,,2,From Goal Kick,Granit Xhaka,3500.0,Left Defensive Midfield,145,Bayer Leverkusen,904,['f3604bea-d769-4e7b-b7dd-3e43fc5cf783'],28,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:26:28.951,Pass,
